run_id	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-22	247	1.62e-16	45.882000	85	acc:NP_050219|DNA polymerase [Human betaherpesvirus 6B]	taxid:32604|Roseolovirus humanbeta6b|Roseolovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-23	219	0.61	33.333000	39	acc:YP_010780278|putative ORFan [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-24	167	0.002	37.143000	35	acc:YP_003358318|hypothetical protein PP-LUZ7_gp036 [Pseudomonas phage LUZ7]	taxid:655097|Luzseptimavirus LUZ7|Luzseptimavirus|Migulavirinae|Schitoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-25	137	6.72e-07	53.333000	45	acc:YP_009507574|B-family DNA polymerase [Heterosigma akashiwo virus 01]	taxid:97195|Raphidovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-1	2558	0.64	27.184000	103	acc:YP_009173600|repeat containing protein [Chrysochromulina ericina virus]	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-2	2540	8.51e-28	33.333000	225	acc:YP_009052380|ABC transporter [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-3	2380	1.24e-29	21.970000	528	acc:NP_046572|ABC transporter [Bacillus phage SPBc2]	taxid:2932878|Spbetavirus SPbeta|Spbetavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-4	1961	8.59e-135	41.952000	584	acc:YP_010803544|RNAse l inhibitor RLI1 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-5	1840	8.53e-27	28.442000	443	acc:YP_010778212|multidrug export ATPase/permease [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-6	1435	0.53	28.704000	108	acc:YP_010359182|hypothetical protein M1M48_gp50 [uncultured phage cr91_1]	taxid:2986403|Drivevirus gastrointestinalis|Drivevirus|Crudevirinae|Intestiviridae|Crassvirales|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-7	1250	6.23e-38	46.358000	151	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-8	1227	0.46	26.667000	135	acc:YP_010781759|hypothetical protein QJ857_gp0948 [Tupanvirus soda lake]	taxid:2126985|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-9	1066	1.16e-44	47.291000	203	acc:YP_010803678|ABC transporter [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-10	1060	0.65	41.818000	55	acc:YP_009814425|nicotinamide-nucleotide adenylyltransferase [Lactobacillus phage Bromius]	taxid:2315485|Harbinvirus bromius|Harbinvirus|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-11	1048	2.83e-68	53.125000	128	acc:YP_009552323|042L [Cherax quadricarinatus iridovirus]	taxid:2035708|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-12	906	6.42e-26	29.911000	224	acc:YP_009949256|signal recognition particle protein, partial [Escherichia phage 500465-1]	taxid:2716351|Wadgaonvirus wv5004651|Wadgaonvirus|Peduoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-13	858	1.2	32.979000	94	acc:YP_009874410|RecJ-like ssDNA exonuclease [Lactococcus phage CaseusJM1]	taxid:1289467|Skunavirus caseusJM1|Skunavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-14	843	0.39	32.812000	64	acc:YP_007969877|protein 2A2 [avihepatovirus A1]	taxid:1006061|Avihepatovirus A|Avihepatovirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-17	520	4.00e-35	57.273000	110	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-18	518	1.50e-89	82.051000	156	acc:YP_009407970|Ribonucleotide reductase small subunit [Eptesipox virus]	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-19	477	4.11e-35	52.885000	104	acc:YP_010085638|guanylate kinase [Akhmeta virus]	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-20	459	0.035	38.298000	47	acc:YP_010114824|hypothetical protein KNV77_gp006 [Klebsiella phage vB_KpnP_P184]	taxid:2806547|Efbeekayvirus P184|Efbeekayvirus|Schitoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-21	413	0.008	28.788000	66	acc:YP_003358318|hypothetical protein PP-LUZ7_gp036 [Pseudomonas phage LUZ7]	taxid:655097|Luzseptimavirus LUZ7|Luzseptimavirus|Migulavirinae|Schitoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-22	405	0.16	28.889000	90	acc:YP_009001608|putative ATP/GTP-binding protein [Anomala cuprea entomopoxvirus]	taxid:62099|Alphaentomopoxvirus|Entomopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-23	352	1.5	52.174000	23	acc:YP_010780653|hypothetical protein QJ856_gp0712 [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-24	349	5.8	52.174000	23	acc:YP_010780653|hypothetical protein QJ856_gp0712 [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-25	337	2.03e-23	73.684000	57	acc:NP_258331|RR2B [Spodoptera litura nucleopolyhedrovirus]	taxid:46242|Alphabaculovirus spliturae|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-26	284	3.9	37.838000	37	acc:YP_001883419|hypothetical protein MdSGHV091 [Musca domestica salivary gland hypertrophy virus]	taxid:523909|Muscavirus musdomesticae|Muscavirus|Hytrosaviridae|Lefavirales|Naldaviricetes	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-27	271	0.011	66.667000	21	acc:YP_009408356|guanylate kinase [Murmansk poxvirus]	taxid:2025359|Murmansk microtuspox virus|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-28	260	2.3	38.710000	31	acc:NP_047983|DNA polymerase [Ateline gammaherpesvirus 3]	taxid:85618|Rhadinovirus atelinegamma3|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-29	260	0.28	56.522000	23	acc:YP_009173305|replication factor C small subunit [Chrysochromulina ericina virus]	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-30	255	1.5	43.243000	37	acc:YP_009120012|dual specificity phosphatase [Pandoravirus inopinatum]	taxid:1605721|Pandoravirus	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-31	247	2.0	54.545000	22	acc:YP_009639725|putative DNA polymerase I [Corynebacterium phage phi673]	taxid:2052821|Ikedavirus phi673|Ikedavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-32	235	0.85	44.444000	36	acc:YP_010750843|head-to-tail adaptor [Microbacterium phage Cressida]	taxid:2591216|Mementomorivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-36	212	4.2	32.558000	43	acc:YP_010509847|hypothetical protein OJM11_gp17 [uncultured phage cr19_1]	taxid:2986420|Birpovirus hominis|Birpovirus|Uncouvirinae|Suoliviridae|Crassvirales|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-37	211	1.2	39.024000	41	acc:NP_570799|R7 [Macacine gammaherpesvirus 5]	taxid:154334|Rhadinovirus macacinegamma5|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-38	209	0.78	36.111000	36	acc:YP_009325551|Prolyl 4-hydroxylase [Only Syngen Nebraska virus 5]	taxid:1917232|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-39	207	4.5	39.286000	28	acc:YP_762678|methyltransferase/helicase [Strawberry chlorotic fleck-associated virus]	taxid:399314|Closterovirus|Closteroviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-40	204	0.095	36.585000	41	acc:YP_009125384|minor tail protein [Mycobacterium phage Sparky]	taxid:1527493|Sparkyvirus sparky|Sparkyvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-41	201	0.70	32.203000	59	acc:YP_009175089|polyprotein [Rice necrosis mosaic virus]	taxid:59500|Bymovirus|Potyviridae|Patatavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-42	199	1.8	41.026000	39	acc:YP_009480630|P4b precursor [Sea otter poxvirus]	taxid:1416741|Sea otterpox virus|Mustelpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-43	198	7.2	47.826000	23	acc:YP_005087415|terminase small subunit [Cyanophage 9515-10a]	taxid:444875|Tangaroavirus tv951510a|Tangaroavirus|Autographiviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-44	198	5.75e-10	76.667000	30	acc:YP_010781262|mimivirus elongation factor aef-2 [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-45	190	9.42e-05	51.163000	43	acc:YP_010780306|putative ATP-dependent RNA helicase [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-46	180	0.009	35.897000	39	acc:YP_010802897|VV A32-like packaging ATPase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-47	179	6.65e-07	79.167000	24	acc:YP_010781262|mimivirus elongation factor aef-2 [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-49	168	0.89	31.429000	35	acc:YP_009860219|hypothetical protein HWD53_gp80 [Leptospira phage LE1]	taxid:137511|Saintgironsvirus LE1|Saintgironsvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-51	167	0.027	41.860000	43	acc:YP_010781356|hypothetical protein QJ857_gp1351 [Tupanvirus soda lake]	taxid:2126985|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-52	166	4.3	47.368000	19	acc:YP_009219722|GTP cyclohydrolase II [Enterococcus phage EFLK1]	taxid:1640885|Kochikohdavirus EFLK1|Kochikohdavirus|Brockvirinae|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-53	166	5.6	38.235000	34	acc:YP_007016425|e20 [Murid betaherpesvirus 8]	taxid:1261657|Muromegalovirus muridbeta8|Muromegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-54	164	3.4	40.000000	30	acc:YP_009553576|34K [Polar bear adenovirus 1]	taxid:2250215|Polar bear mastadenovirus A|Mastadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-58	161	0.072	38.889000	36	acc:YP_010068108|hypothetical protein KMC02_gp155 [Escherichia phage EcNP1]	taxid:2576882|Tequatrovirus ecnp1|Tequatrovirus|Tevenvirinae|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-59	160	1.5	39.286000	28	acc:YP_008239670|primase/helicase [Vibrio phage VPMS1]	taxid:1233488|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-60	159	4.6	47.619000	21	acc:YP_009809991|tRNA-His guanylyltransferase [Caulobacter phage CcrBL9]	taxid:2283270|Bertelyvirus BL9|Bertelyvirus|Dolichocephalovirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-61	159	6.2	45.161000	31	acc:YP_009701710|Chlorovirus glycoprotein repeat domain-containing protein [Paramecium bursaria Chlorella virus CVA-1]	taxid:42683|Paramecium bursaria Chlorella virus A1|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-62	154	2.5	42.857000	28	acc:YP_009219722|GTP cyclohydrolase II [Enterococcus phage EFLK1]	taxid:1640885|Kochikohdavirus EFLK1|Kochikohdavirus|Brockvirinae|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-64	153	2.2	48.000000	25	acc:YP_010739619|minor structural protein [Bacillus phage F16Ba]	taxid:2767194|Wbetavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-65	152	5.4	34.286000	35	acc:YP_009552990|ORF24-like protein [Bufonid herpesvirus 1]	taxid:2282206|Batrachovirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-66	152	1.9	50.000000	26	acc:YP_232877|AC2 protein [Senecio yellow mosaic virus]	taxid:310103|Begomovirus|Geminiviridae|Geplafuvirales|Repensiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-67	151	1.8	38.462000	39	acc:YP_009408594|P3b [Jujube mosaic-associated virus]	taxid:2020956|Badnavirus tesselloziziphi|Badnavirus|Caulimoviridae|Ortervirales|Revtraviricetes|Artverviricota|Pararnavirae|Riboviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-68	151	5.3	50.000000	14	acc:YP_009133233|lef2 [Lambdina fiscellaria nucleopolyhedrovirus]	taxid:1642929|Alphabaculovirus lafiscellariae|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-69	150	5.5	90.909000	11	acc:YP_010803532|eukaryotic translation elongation factor 2 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-71	149	8.5	40.000000	25	acc:YP_009010968|ORF1ab [Porcine astrovirus 5]	taxid:1093928|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-72	148	0.30	85.714000	14	acc:YP_010781262|mimivirus elongation factor aef-2 [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-73	148	3.8	40.000000	30	acc:YP_009553576|34K [Polar bear adenovirus 1]	taxid:2250215|Polar bear mastadenovirus A|Mastadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-77	145	0.54	45.455000	22	acc:NP_203252|helicase [Epiphyas postvittana nucleopolyhedrovirus]	taxid:70600|Alphabaculovirus eppostvittanae|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-78	144	1.4	41.304000	46	acc:YP_238945|tail fiber protein proximal subunit [Aeromonas phage 31]	taxid:321023|Biquartavirus 44RR2|Biquartavirus|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-79	144	8.2	40.741000	27	acc:NP_058497|hypothetical protein PVL_58 [Staphylococcus phage PVL]	taxid:71366|Peeveelvirus PVL|Peeveelvirus|Bronfenbrennervirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-80	144	0.57	34.483000	29	acc:YP_010278326|hypothetical protein KNT57_gp159 [Shigella phage KNP5]	taxid:1871710|Tequatrovirus knp5|Tequatrovirus|Tevenvirinae|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-81	143	0.90	34.375000	32	acc:YP_009626386|PhoH-like phosphate starvation-inducible [Klebsiella phage PMBT1]	taxid:1880822|Klebsiella virus PMBT1|Slopekvirus|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-82	141	4.2	41.379000	29	acc:YP_010115091|hypothetical protein KNV79_gp81 [Salmonella phage vB_SalP_TR2]	taxid:2812854|Triduovirus Tr2|Triduovirus|Schitoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-86	140	3.1	41.667000	24	acc:NP_148832|ORF48 similar to AcMNPV ORF22 [Cydia pomonella granulovirus]	taxid:28289|Betabaculovirus cypomonellae|Betabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
