run_id	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
041215Madag02AD02_CGATGT_L005_R1	1	9.00e+00	NCLDV_packATPase	9.39e-10	62.9	105 / 126	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R1	1	9.80e+00	NCLDV_packATPase	3.92e-15	82.1	117 / 126	1	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	8	8.10e-18	NCLDV_ssuRiboReduc	8.48e-36	87.0	207 / 209	1	MG599038.1|Buffalopox virus isolate Karachi 2005, complete genome	taxid:32605|Vaccinia virus|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	20	5.50e-15	NCLDV_ssuRiboReduc	1.63e-98	84.6	507 / 511	3	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	9	2.50e-14	NCLDV_ssuRiboReduc	6.59e-41	81.9	249 / 268	2	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	10	1.80e-10	NCLDV_ssuRiboReduc	1.25e-37	83.1	231 / 261	1	NC_035460.1|Eptesipox virus strain Washington, complete genome	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	2	6.50e-10	NCLDV_ssuRiboReduc	1.64e-16	73.8	126 / 134	1	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	9.90e-09	Herpes_POLcore	9.39e-10	59.0	117 / 126	1	FN429076.1|Emiliania huxleyi virus 99B1 draft genome sequence	taxid:187397|Coccolithovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	5	3.50e-07	Herpes_POLcore	3.59e-18	61.4	171 / 187	1	NC_006549.1|Singapore grouper iridovirus, complete genome	taxid:262968|Ranavirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	2.00e-06	NCLDV_ssuRiboReduc	8.01e-12	74.3	105 / 126	1	NC_035469.1|NY_014 poxvirus strain 2013, complete genome	taxid:2025360|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	2.20e-05	Herpes_POLcore	6.54e-09	57.5	120 / 126	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	3.60e-03	Herpes_POLcore	1.19e-04	57.1	84 / 126	1	NC_016447.1|Aotine herpesvirus 1 strain S34E, complete genome	taxid:50290|Cytomegalovirus aotinebeta1|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	4.90e-03	MeML23_mcp	1.80e-01	58.3	72 / 126	1	NC_003038.1|Invertebrate iridescent virus 6, complete genome	taxid:176652|Iridovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	9	9.20e-02	NCLDV_packATPase	2.43e-09	58.1	129 / 143	2	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	1.60e-01	Herpes_POLcore	4.24e-07	43.9	123 / 126	1	NC_024696.1|Elephant endotheliotropic herpesvirus 5 strain Vijay, complete genome	taxid:768738|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	2.70e-01	Herpes_POLcore	2.19e-05	55.9	102 / 126	1	NC_028891.1|Hawaiian green turtle herpesvirus thymidine kinase (UL23), membrane-associated protein (UL24), minor capsid protein (UL25), capsid maturation protease (UL26), virion scaffolding protein (UL26.5), virion membrane glycoprotein B (gB), DNA cleavage/packaging protein (UL28), single-stranded DNA-binding protein (UL29), DNA polymerase catalytic subunit (pol), nuclear phosphoprotein (UL31), DNA cleavage/packaging (UL32), DNA cleavage/packaging protein (UL33), membrane-associated phosphoprotein (UL34), and basic phosphorylated capsid protein (UL35) genes, complete cds; and very large tegument protein (UL36) gene, partial cds	taxid:70564|Scutavirus chelonidalpha5|Scutavirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	5	4.70e-01	NCLDV_packATPase	1.88e-16	79.1	129 / 137	2	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	6	6.00e-01	NCLDV_packATPase	8.67e-13	54.9	153 / 156	2	NC_017451.1|Haemophilus influenzae R2866, complete sequence	taxid:262728|Haemophilus|Pasteurellaceae|Pasteurellales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	8	8.50e-01	NCLDV_packATPase	1.40e-02	50.0	90 / 164	2	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	39	3.40e+00	NCLDV_packATPase	1.87e-11	63.6	132 / 142	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	4.20e+00	Herpes_POLcore	3.92e-07	48.8	123 / 126	1	NC_011335.1|Complete DpAV4 genome	taxid:158683|Toursvirus dptv1a|Toursvirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	4.50e+00	Herpes_POLcore	3.00e-03	66.7	54 / 126	1	LC573555.1|Human gammaherpesvirus 4 sLCL-T12.11 DNA, complete genome	taxid:10376|Lymphocryptovirus humangamma4|Lymphocryptovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	19	5.30e+00	NCLDV_packATPase	5.43e-17	58.9	168 / 177	3	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	3	6.00e+00	NCLDV_packATPase	3.07e-12	65.0	120 / 131	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	1	6.10e+00	NCLDV_packATPase	6.00e-03	73.7	57 / 126	1	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	2	7.60e+00	NCLDV_packATPase	1.10e-07	50.0	126 / 132	1	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	2	8.10e+00	NCLDV_packATPase	5.00e-02	66.7	63 / 129	1	NC_028093.1|Ostreococcus lucimarinus virus 7 isolate OlV7, complete genome	taxid:1663209|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	13	8.40e+00	NCLDV_packATPase	1.77e-05	37.2	129 / 158	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
041215Madag02AD02_CGATGT_L005_R2	13	8.60e+00	NCLDV_packATPase	1.40e-01	48.1	81 / 174	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	4	1.10e-18	NCLDV_ssuRiboReduc	9.23e-31	98.1	162 / 165	1	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	165	1.10e-18	NCLDV_ssuRiboReduc	7.89e-172	79.2	921 / 948	1	NC_015960.1|Yoka poxvirus, complete genome	taxid:1076255|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	3.90e-14	Herpes_POLcore	8.01e-16	73.8	126 / 126	1	NC_003521.1|Panine herpesvirus 2 strain Heberling, complete genome	taxid:188763|Cytomegalovirus paninebeta2|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	4	1.00e-13	NCLDV_ssuRiboReduc	1.83e-40	85.0	240 / 240	1	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	2	2.60e-07	Herpes_POLcore	1.72e-10	56.5	138 / 144	1	NC_008361.1|Spodoptera frugiperda ascovirus 1a complete genome	taxid:113370|Ascovirus sfav1a|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	11	3.60e-07	Herpes_POLcore	3.84e-18	59.0	183 / 207	1	NC_003494.1|Infectious spleen and kidney necrosis virus, complete genome	taxid:180170|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	2	7.20e-07	Herpes_POLcore	6.29e-10	56.8	111 / 157	1	LC573555.1|Human gammaherpesvirus 4 sLCL-T12.11 DNA, complete genome	taxid:10376|Lymphocryptovirus humangamma4|Lymphocryptovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	3	3.90e-06	Herpes_POLcore	1.04e-09	48.0	150 / 212	1	NC_014766.1|Ostreococcus lucimarinus virus OlV1, complete genome	taxid:880162|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	2	1.50e-05	Herpes_POLcore	3.34e-05	48.6	105 / 126	1	NC_030200.1|Macaca nemestrina herpesvirus 7, complete genome	taxid:2560568|Roseolovirus macacinebeta9|Roseolovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	2.10e-05	NCLDV_ssuRiboReduc	3.92e-19	83.3	126 / 126	1	NC_031033.1|Volepox virus strain CA, complete genome	taxid:28874|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	3.10e-05	Herpes_POLcore	2.83e-07	57.9	114 / 126	1	NC_028891.1|Hawaiian green turtle herpesvirus thymidine kinase (UL23), membrane-associated protein (UL24), minor capsid protein (UL25), capsid maturation protease (UL26), virion scaffolding protein (UL26.5), virion membrane glycoprotein B (gB), DNA cleavage/packaging protein (UL28), single-stranded DNA-binding protein (UL29), DNA polymerase catalytic subunit (pol), nuclear phosphoprotein (UL31), DNA cleavage/packaging (UL32), DNA cleavage/packaging protein (UL33), membrane-associated phosphoprotein (UL34), and basic phosphorylated capsid protein (UL35) genes, complete cds; and very large tegument protein (UL36) gene, partial cds	taxid:70564|Scutavirus chelonidalpha5|Scutavirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	1.30e-03	Herpes_POLcore	2.64e-06	50.0	114 / 126	1	NC_075538.1|Lumpfish ranavirus isolate F24/15, complete genome	taxid:2501771|European North Atlantic ranavirus|Ranavirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	1.40e-02	Herpes_POLcore	9.69e-05	45.0	120 / 126	1	NC_013590.2|Felid herpesvirus 1 strain C-27, complete genome	taxid:10334|Varicellovirus felidalpha1|Varicellovirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	20	6.00e-01	NCLDV_packATPase	1.40e-10	53.2	141 / 148	3	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	10	8.10e-01	NCLDV_packATPase	1.90e-02	50.0	90 / 174	2	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	2	9.10e-01	Herpes_POLcore	4.59e-09	52.3	132 / 140	1	NC_013288.1|Ostreococcus tauri virus 1 complete genome	taxid:642926|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	1.20e+00	Herpes_POLcore	2.25e-04	48.6	111 / 116	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	56	2.00e+00	NCLDV_packATPase	1.14e-12	68.2	132 / 148	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	4	2.40e+00	NCLDV_packATPase	1.02e-10	60.0	135 / 146	1	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	4	2.80e+00	NCLDV_packATPase	2.08e-07	54.1	111 / 126	2	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	4.20e+00	Herpes_POLcore	1.02e-14	69.0	126 / 126	1	NC_001824.1|Lymphocystis disease virus 1, complete genome	taxid:36363|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	4.20e+00	Herpes_POLcore	3.92e-07	48.8	123 / 126	1	NC_011335.1|Complete DpAV4 genome	taxid:158683|Toursvirus dptv1a|Toursvirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	4.40e+00	Herpes_POLcore	4.59e-05	47.5	120 / 126	1	NC_028110.1|Yellowstone lake phycodnavirus 2 DNA, complete genome, isolate: 2	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	13	5.80e+00	NCLDV_packATPase	2.30e-02	60.9	69 / 144	2	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	6.10e+00	NCLDV_packATPase	3.19e-07	67.7	93 / 126	1	CP011102.1|Listeria weihenstephanensis strain WS 4560, complete genome	taxid:1633782|Listeria|Listeriaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	3	6.10e+00	NCLDV_packATPase	3.01e-12	65.0	120 / 128	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	6.20e+00	NCLDV_packATPase	2.60e-02	46.4	84 / 126	1	NC_017340.1|Staphylococcus aureus 04-02981, complete sequence	taxid:703339|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	6	6.30e+00	NCLDV_packATPase	5.83e-04	44.4	108 / 144	1	NC_005362.1|Lactobacillus johnsonii NCC 533, complete sequence	taxid:257314|Lactobacillus|Lactobacillaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	3	7.10e+00	NCLDV_packATPase	6.13e-16	78.6	126 / 129	2	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	18	8.30e+00	NCLDV_packATPase	1.40e-01	48.1	81 / 172	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R1	1	9.80e+00	Herpes_POLcore	5.74e-05	50.0	120 / 126	1	NC_029255.1|Myotis gammaherpesvirus 8 strain My-HV8/Myotis velifer incautus/USA/FCGHV/2011, partial genome	taxid:1780507|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	156	3.40e-19	NCLDV_ssuRiboReduc	1.86e-170	79.3	912 / 935	1	NC_015960.1|Yoka poxvirus, complete genome	taxid:1076255|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	10	1.30e-17	NCLDV_ssuRiboReduc	9.35e-89	81.9	480 / 484	2	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	4	9.50e-10	NCLDV_ssuRiboReduc	1.73e-28	76.1	201 / 208	1	NC_031033.1|Volepox virus strain CA, complete genome	taxid:28874|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	2	1.60e-08	Herpes_POLcore	9.24e-11	53.1	147 / 165	1	FN429076.1|Emiliania huxleyi virus 99B1 draft genome sequence	taxid:187397|Coccolithovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	4	2.00e-08	Herpes_POLcore	5.78e-13	47.7	195 / 215	1	NC_024771.1|Equid herpesvirus 3 strain AR/2007/C3A, complete genome	taxid:80341|Varicellovirus equidalpha3|Varicellovirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	7	4.80e-07	Herpes_POLcore	2.42e-26	55.4	249 / 254	1	NC_003494.1|Infectious spleen and kidney necrosis virus, complete genome	taxid:180170|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	3	2.40e-06	Herpes_POLcore	1.79e-09	52.1	144 / 204	1	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	2	7.90e-03	Herpes_POLcore	6.62e-05	54.3	105 / 130	1	NC_028110.1|Yellowstone lake phycodnavirus 2 DNA, complete genome, isolate: 2	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	3	7.00e-02	Herpes_POLcore	1.91e-09	58.5	123 / 126	2	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	1	1.30e-01	Herpes_POLcore	6.83e-14	66.7	126 / 126	1	NC_006549.1|Singapore grouper iridovirus, complete genome	taxid:262968|Ranavirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	1	1.70e-01	Herpes_POLcore	4.97e-06	50.0	120 / 126	1	NC_014789.1|Ostreococcus tauri virus 2, complete genome	taxid:696472|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	4	4.80e-01	NCLDV_packATPase	8.69e-16	82.5	120 / 128	3	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	3	7.40e-01	NCLDV_packATPase	9.94e-14	44.3	183 / 188	2	CP011102.1|Listeria weihenstephanensis strain WS 4560, complete genome	taxid:1633782|Listeria|Listeriaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag03AD03_TTAGGC_L005_R2	5	7.50e-01	NCLDV_packATPase	1.60e-02	48.5	99 / 164	1	CP029707.1|Pseudomonas aeruginosa strain K34-7 chromosome, complete genome	taxid:2213009|Pseudomonas|Pseudomonadaceae|Pseudomonadales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
