run_id	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-9	1820	3.47e-34	36.441000	236	acc:YP_004061441|hypothetical protein BpV1_011c [Bathycoccus sp. RCC1105 virus BpV1]	taxid:880159|Bathycoccus sp. RCC1105 virus BpV|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-10	1562	4.59e-58	42.276000	246	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-11	1553	9.40e-46	33.333000	372	acc:NP_077658|EsV-1-173 [Ectocarpus siliculosus virus 1]	taxid:37665|Phaeovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-12	1533	3.40e-58	43.089000	246	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-13	1496	4.61e-53	40.283000	283	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-14	1480	2.93e-45	41.532000	248	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-15	1474	2.82e-37	37.165000	261	acc:YP_004061441|hypothetical protein BpV1_011c [Bathycoccus sp. RCC1105 virus BpV1]	taxid:880159|Bathycoccus sp. RCC1105 virus BpV|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-16	1430	5.76e-58	43.172000	227	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-17	1307	1.04e-57	39.689000	257	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-18	1201	2.56e-20	44.340000	106	acc:YP_010803062|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-19	1176	7.2	27.586000	87	acc:YP_009553214|orf1ab [Aplysia californica nido-like virus]	taxid:2283236|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-20	1154	5.57e-21	45.968000	124	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-21	1121	1.28e-11	32.121000	165	acc:YP_010803136|HrpA-like RNA helicase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-22	1118	1.49e-38	46.358000	151	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-23	1054	8.58e-40	34.185000	313	acc:YP_010803170|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-24	1019	1.32e-40	37.931000	232	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-25	1016	8.98e-38	39.831000	236	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-26	867	0.18	27.273000	88	acc:YP_009796280|hypothetical protein HOS53_gp081 [Klebsiella phage May]	taxid:2054272|Taipeivirus may|Taipeivirus|Ackermannviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-27	747	1.33e-17	34.266000	143	acc:YP_010678996|cell division protein [Pseudomonas phage vB_PaeM_PA5oct]	taxid:2163605|Wroclawvirus PA5oct|Wroclawvirus|Arenbergviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-28	617	1.63e-20	59.701000	67	acc:YP_007354262|DnaJ-like protein [Acanthamoeba polyphaga moumouvirus]	taxid:1269028|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-29	503	1.15e-33	42.767000	159	acc:YP_009352742|ATP-dependent protease La Type I [Kaumoebavirus]	taxid:1859492|Viruses	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-30	500	2.02e-12	33.951000	162	acc:YP_010678996|cell division protein [Pseudomonas phage vB_PaeM_PA5oct]	taxid:2163605|Wroclawvirus PA5oct|Wroclawvirus|Arenbergviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-31	491	3.08e-57	56.250000	160	acc:YP_007676316|ATP-dependent metalloprotease FtsH [Micromonas pusilla virus 12T]	taxid:755272|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-32	459	0.079	27.381000	84	acc:YP_009333526|hypothetical protein 1 [Beihai sipunculid worm virus 4]	taxid:1922676|Riboviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-33	436	6.72e-24	61.111000	72	acc:YP_007354262|DnaJ-like protein [Acanthamoeba polyphaga moumouvirus]	taxid:1269028|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-34	378	0.040	36.111000	72	acc:YP_010803062|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-35	356	1.1	63.158000	19	acc:YP_910500|hypothetical protein VACWR181.5 [Vaccinia virus]	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-36	263	2.83e-12	41.176000	68	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-37	263	3.00e-04	48.649000	37	acc:NP_786892|putative NTPase protein [Vesicular exanthema of swine virus]	taxid:35612|Vesivirus|Caliciviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-38	233	3.69e-12	46.875000	64	acc:YP_010788950|AAA family ATPase [Megavirus baoshan]	taxid:2496520|Megavirus baoshanense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-39	225	1.57e-15	49.153000	59	acc:YP_009015381|clamp loader of DNA polymerase [Bacillus phage G]	taxid:2884420|Donellivirus gee|Donellivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-40	213	1.77e-13	44.262000	61	acc:YP_010788950|AAA family ATPase [Megavirus baoshan]	taxid:2496520|Megavirus baoshanense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R1	041215Madag02AD02_CGATGT_L005_R1_cap3_Contig-41	182	3.28e-17	59.649000	57	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-1	2773	5.35e-18	25.344000	363	acc:YP_009174434|putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]	taxid:1586715|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-2	2482	3.59e-51	41.102000	236	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-3	2324	4.03e-04	27.778000	144	acc:YP_010651731|ATPase [Streptomyces phage Faust]	taxid:2767565|Faustvirus faust|Faustvirus|Loccivirinae|Stanwilliamsviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-4	2174	4.83e-11	29.870000	154	acc:YP_009098779|ATPase [Caulobacter phage Cr30]	taxid:1357714|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-5	1952	1.53e-48	34.400000	375	acc:YP_010803170|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-6	1871	1.76e-36	37.165000	261	acc:YP_004061441|hypothetical protein BpV1_011c [Bathycoccus sp. RCC1105 virus BpV1]	taxid:880159|Bathycoccus sp. RCC1105 virus BpV|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-7	1847	1.25e-51	35.920000	348	acc:NP_077658|EsV-1-173 [Ectocarpus siliculosus virus 1]	taxid:37665|Phaeovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-8	1837	4.11e-34	36.287000	237	acc:YP_004061441|hypothetical protein BpV1_011c [Bathycoccus sp. RCC1105 virus BpV1]	taxid:880159|Bathycoccus sp. RCC1105 virus BpV|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-9	1714	2.52e-164	48.302000	530	acc:YP_009342207|AAA+ ATPase predicted domain [Lymphocystis disease virus Sa]	taxid:1898060|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-10	1613	2.85e-67	36.176000	387	acc:YP_009015561|gp258 [Bacillus phage G]	taxid:2884420|Donellivirus gee|Donellivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-11	1558	3.68e-34	34.874000	238	acc:YP_009465729|hypothetical protein C5Y57_gp012 [Dishui lake phycodnavirus 1]	taxid:2079134|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-12	1557	4.09e-58	43.089000	246	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-13	1541	6.42e-53	40.283000	283	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-14	1527	4.01e-58	42.276000	246	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-15	1499	4.36e-45	41.532000	248	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-16	1474	8.31e-47	33.333000	372	acc:NP_077658|EsV-1-173 [Ectocarpus siliculosus virus 1]	taxid:37665|Phaeovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-17	1433	5.90e-58	43.172000	227	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-18	1347	2.36e-57	39.689000	257	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-19	1321	7.90e-04	40.278000	72	acc:YP_010671643|hypothetical protein PQC19_gp54 [Pseudomonas phage Itty13]	taxid:2805750|Ittyvirus itty13|Ittyvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-20	1253	2.16e-14	43.902000	82	acc:YP_009174434|putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]	taxid:1586715|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-21	1250	6.23e-38	46.358000	151	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-22	1203	3.48e-15	34.302000	172	acc:YP_010803136|HrpA-like RNA helicase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-23	1147	3.18e-105	47.443000	352	acc:YP_007676316|ATP-dependent metalloprotease FtsH [Micromonas pusilla virus 12T]	taxid:755272|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-24	1090	1.63e-37	38.843000	242	acc:YP_009465729|hypothetical protein C5Y57_gp012 [Dishui lake phycodnavirus 1]	taxid:2079134|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-25	957	7.28e-04	46.809000	47	acc:YP_010788829|ATP-dependent RNA helicase [Megavirus baoshan]	taxid:2496520|Megavirus baoshanense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-26	844	3.97e-33	42.771000	166	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-27	790	6.70e-35	30.798000	263	acc:YP_007354542|HrpA-like helicase [Acanthamoeba polyphaga moumouvirus]	taxid:1269028|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-28	669	3.17e-37	41.711000	187	acc:YP_009352742|ATP-dependent protease La Type I [Kaumoebavirus]	taxid:1859492|Viruses	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-29	602	1.51e-20	59.701000	67	acc:YP_007354262|DnaJ-like protein [Acanthamoeba polyphaga moumouvirus]	taxid:1269028|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-30	382	4.56e-18	55.263000	76	acc:YP_010782179|DnaJ-like protein [Tupanvirus soda lake]	taxid:2126985|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-31	358	0.033	44.444000	36	acc:YP_009337654|hypothetical protein 1 [Hubei picorna-like virus 25]	taxid:1923105|Riboviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-32	243	1.73e-16	46.479000	71	acc:YP_073712|cell division protein 48 [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag02AD02_CGATGT_L005_R2	041215Madag02AD02_CGATGT_L005_R2_cap3_Contig-33	145	7.12e-08	46.667000	45	acc:YP_009310361|AAA-family ATPase [Golden Marseillevirus]	taxid:1720526|Marseillevirus|Marseilleviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag03AD03_TTAGGC_L005_R1	041215Madag03AD03_TTAGGC_L005_R1_cap3_Contig-1	3724	6.26e-95	38.557000	485	acc:YP_009015561|gp258 [Bacillus phage G]	taxid:2884420|Donellivirus gee|Donellivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag03AD03_TTAGGC_L005_R1	041215Madag03AD03_TTAGGC_L005_R1_cap3_Contig-2	3216	1.07e-13	43.902000	82	acc:YP_009174434|putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]	taxid:1586715|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag03AD03_TTAGGC_L005_R1	041215Madag03AD03_TTAGGC_L005_R1_cap3_Contig-3	3153	1.17e-50	41.102000	236	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag03AD03_TTAGGC_L005_R1	041215Madag03AD03_TTAGGC_L005_R1_cap3_Contig-4	3049	3.90e-35	39.831000	236	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag03AD03_TTAGGC_L005_R1	041215Madag03AD03_TTAGGC_L005_R1_cap3_Contig-5	2832	3.92e-109	42.699000	452	acc:YP_004061441|hypothetical protein BpV1_011c [Bathycoccus sp. RCC1105 virus BpV1]	taxid:880159|Bathycoccus sp. RCC1105 virus BpV|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag03AD03_TTAGGC_L005_R1	041215Madag03AD03_TTAGGC_L005_R1_cap3_Contig-6	2558	7.62e-36	37.165000	261	acc:YP_004061441|hypothetical protein BpV1_011c [Bathycoccus sp. RCC1105 virus BpV1]	taxid:880159|Bathycoccus sp. RCC1105 virus BpV|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag03AD03_TTAGGC_L005_R1	041215Madag03AD03_TTAGGC_L005_R1_cap3_Contig-7	2501	5.05e-10	30.323000	155	acc:YP_009098779|ATPase [Caulobacter phage Cr30]	taxid:1357714|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
041215Madag03AD03_TTAGGC_L005_R1	041215Madag03AD03_TTAGGC_L005_R1_cap3_Contig-8	2235	3.50e-04	27.778000	144	acc:YP_010651731|ATPase [Streptomyces phage Faust]	taxid:2767565|Faustvirus faust|Faustvirus|Loccivirinae|Stanwilliamsviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
